Date,TAVG,TMAX,TMIN,PRCP,SNOW,SNWD
2013-09-08,37,,35,,,
2013-09-09,41,52,33,,,
2013-09-10,50,63,37,,,
2013-09-11,47,53,44,,,
2013-09-12,46,50,43,,,
2013-09-13,47,54,41,,,
2013-09-14,42,45,38,,,
2013-09-15,35,44,28,,,
2013-09-16,29,38,21,,,
2013-09-17,24,27,19,,,
2013-09-18,28,32,25,,,
2013-09-19,28,32,24,,,
2013-09-20,26,29,23,,,
2013-09-21,24,27,22,,,
2013-09-22,26,30,21,,,
2013-09-23,27,30,24,,,
2013-09-24,24,28,19,,,
2013-09-25,29,39,19,,,
2013-09-26,37,44,32,,,
2013-09-27,35,42,28,,,
2013-09-28,32,40,27,,,
2013-09-29,26,29,23,,,
2013-09-30,27,31,23,,,
2013-10-01,29,37,24,,,
2013-10-02,29,35,26,,,
2013-10-03,26,35,18,,,
2013-10-04,25,27,24,,,
2013-10-05,26,33,20,,,
2013-10-06,27,40,18,,,
2013-10-07,25,28,21,,,
2013-10-08,26,30,20,,,
2013-10-09,28,29,27,,,
2013-10-10,27,30,24,,,
2013-10-11,28,34,23,,,
2013-10-12,32,36,30,,,
2013-10-13,28,36,22,,,
2013-10-15,38,42,35,,,
2013-10-16,42,43,41,,,
2013-10-17,46,49,40,,,
2013-10-18,40,42,37,,,
2013-10-19,41,46,36,,,
2013-10-20,43,43,,,,
2013-10-21,31,,28,,,
2013-10-22,27,34,,,,
2013-10-23,18,,14,,,
2013-10-24,15,24,9,,,
2013-10-25,20,24,14,,,
2013-10-26,22,25,18,,,
2013-10-27,26,30,19,,,
2013-10-28,32,42,29,,,
2013-10-29,28,30,27,,,
2013-10-30,23,27,20,,,
2013-10-31,20,23,19,,,
2013-11-01,18,20,16,,,
2013-11-02,19,21,17,,,
2013-11-03,22,27,19,,,
2013-11-04,22,29,19,,,
2013-11-05,18,24,10,,,
2013-11-06,7,11,-1,,,
2013-11-07,-3,4,-7,,,
2013-11-08,2,10,-4,,,
2013-11-09,15,20,6,,,
2013-11-10,20,23,19,,,
2013-11-11,13,19,8,,,
2013-11-12,3,7,0,,,
2013-11-13,11,30,-1,,,
2013-11-14,21,30,9,,,
2013-11-15,1,9,-3,,,
2013-11-16,-2,2,-5,,,
2013-11-17,-5,-3,-7,,,
2013-11-18,-8,-7,-10,,,
2013-11-19,-13,-8,-17,,,
2013-11-20,-17,-16,-19,,,
2013-11-21,-20,-14,-26,,,
2013-11-22,-1,3,-14,,,
2013-11-23,4,15,-3,,,
2013-11-24,10,14,6,,,
2013-11-25,2,16,-10,,,
2013-11-26,-8,-5,-11,,,
2013-11-27,-5,-4,-8,,,
2013-11-28,-9,-5,-12,,,
2013-12-05,15,15,15,,,
2013-12-06,13,15,10,,,
2013-12-07,32,,,,,
2013-12-08,26,33,22,,,
2013-12-09,6,22,-1,,,
2013-12-10,-4,2,-7,,,
2013-12-11,-9,-6,-12,,,
2013-12-12,-15,-9,-17,,,
2013-12-13,-19,-15,-23,,,
2013-12-14,-21,-17,-25,,,
2013-12-15,-23,-20,-25,,,
2013-12-16,-25,-23,-26,,,
2013-12-17,-15,-7,-23,,,
2013-12-18,1,5,-7,,,
2013-12-19,-15,0,-20,,,
2013-12-20,-14,-9,-18,,,
2013-12-29,-5,0,-10,,,
2013-12-30,-2,0,-6,,,
2013-12-31,-6,-1,-12,,,
2014-01-01,4,8,-8,,,
2014-01-02,-10,2,-20,,,
2014-01-03,-16,-9,-21,,,
2014-01-04,-10,6,-19,,,
2014-01-05,2,6,-4,,,
2014-01-06,-4,10,-7,,,
2014-01-07,6,18,-2,,,
2014-01-08,-5,2,-13,,,
2014-01-09,-20,-14,-24,,,
2014-01-10,-21,-12,-27,,,
2014-01-11,-23,-17,-27,,,
2014-01-12,-21,-16,-24,,,
2014-01-13,-14,-1,-23,,,
2014-01-14,-11,-6,-17,,,
2014-01-22,21,29,15,,,
2014-01-23,17,27,11,,,
2014-01-24,24,34,13,,,
2014-01-25,23,29,14,,,
2014-01-26,27,36,15,,,
2014-01-27,25,33,15,,,
2014-01-28,20,29,12,,,
2014-01-29,17,22,12,,,
2014-01-30,15,17,12,,,
2014-01-31,8,15,1,,,
2014-02-01,11,15,8,,,
2014-02-02,10,16,5,,,
2014-02-03,8,11,1,,,
2014-02-04,14,19,6,,,
2014-02-05,10,13,8,,,
2014-02-06,9,11,4,,,
2014-02-07,1,4,-4,,,
2014-02-08,-12,-5,-20,,,
2014-02-09,-16,-9,-22,,,
2014-02-10,-15,-6,-22,,,
2014-02-11,-15,-1,-27,,,
2014-02-12,-21,-12,-28,,,
2014-02-13,-23,-18,-27,,,
2014-02-14,-23,-19,-27,,,
2014-02-15,-17,-11,-26,,,
2014-02-16,-14,-11,-22,,,
2014-02-17,-22,-18,-26,,,
2014-02-18,-22,-16,-29,,,
2014-02-19,-25,-16,-30,,,
2014-02-20,-21,-10,-29,,,
2014-02-21,-12,4,-19,,,
2014-02-22,-4,10,-16,,,
2014-02-23,0,6,-7,,,
2014-02-24,11,16,5,,,
2014-02-25,14,19,7,,,
2014-02-26,4,13,-8,,,
2014-02-27,0,11,-8,,,
2014-02-28,7,19,-3,,,
2014-03-01,16,28,8,,,
2014-03-02,11,20,5,,,
2014-03-03,6,17,-2,,,
2014-03-04,0,8,-11,,,
2014-03-05,-10,-1,-17,,,
2014-03-06,-10,1,-18,,,
2014-03-07,-10,7,-23,,,
2014-03-08,-13,-1,-25,,,
2014-03-09,-17,-8,-23,,,
2014-03-10,-17,-4,-27,,,
2014-03-11,1,21,-19,,,
2014-03-12,25,36,15,,,
2014-03-13,23,33,14,,,
2014-03-14,21,35,9,,,
2014-03-15,21,28,15,,,
2014-03-16,16,27,8,,,
2014-03-17,15,28,4,,,
2014-03-18,15,24,7,,,
2014-03-19,7,18,-2,,,
2014-03-20,3,16,-7,,,
2014-03-21,8,24,-7,,,
2014-03-22,15,25,4,,,
2014-03-23,19,29,4,,,
2014-03-24,23,38,6,,,
2014-03-25,16,31,0,,,
2014-03-26,18,31,5,,,
2014-03-27,18,33,3,,,
2014-03-28,19,34,6,,,
2014-03-29,24,34,11,,,
2014-03-30,22,31,9,,,
2014-03-31,11,24,0,,,
2014-04-01,10,26,-6,,,
2014-04-02,10,27,-4,,,
2014-04-03,9,25,-4,,,
2014-04-04,6,23,-8,,,
2014-04-05,13,33,-2,,,
2014-04-06,8,20,-2,,,
2014-04-07,8,22,0,,,
2014-04-08,4,12,-10,,,
2014-04-09,-2,12,-15,,,
2014-04-10,8,16,-9,,,
2014-04-11,14,22,6,,,
2014-04-12,22,33,5,,,
2014-04-13,35,50,24,,,
2014-04-14,38,46,30,,,
2014-04-15,38,49,28,,,
2014-04-16,36,50,26,,,
2014-04-17,28,38,19,,,
2014-04-18,27,39,16,,,
2014-04-19,27,39,17,,,
2014-04-20,27,36,17,,,
2014-04-21,28,36,20,,,
2014-04-22,29,36,19,,,
2014-04-23,32,44,19,,,
2014-04-24,32,42,21,,,
2014-04-25,38,45,27,,,
2014-04-26,40,51,29,,,
2014-04-27,26,36,11,,,
2014-04-28,21,35,8,,,
2014-04-29,38,50,17,,,
2014-04-30,36,42,31,,,
2014-05-01,44,54,32,,,
2014-05-02,46,58,32,,,
2014-05-03,49,57,38,,,
2014-05-04,49,56,,,,
2014-05-05,34,,30,,,
2014-05-06,43,56,27,,,
2014-05-07,38,44,32,,,
2014-05-08,38,45,30,,,
2014-05-09,37,48,25,,,
2014-05-10,42,50,26,,,
2014-05-11,51,59,41,,,
2014-05-12,54,63,40,,,
2014-05-13,45,55,29,,,
2014-05-14,41,51,27,,,
2014-05-15,48,57,39,,,
2014-05-16,48,54,44,,,
2014-05-17,47,55,38,,,
2014-05-18,33,43,26,,,
2014-05-19,29,36,24,,,
2014-05-20,33,41,22,,,
2014-05-21,36,45,26,,,
2014-05-22,32,40,23,,,
2014-05-23,33,43,22,,,
2014-05-24,35,47,18,,,
2014-05-25,40,46,37,,,
2014-05-26,46,56,37,,,
2014-05-27,54,64,44,,,
2014-05-28,52,60,40,,,
2014-05-29,57,66,48,,,
2014-05-30,60,69,44,,,
2014-05-31,52,66,39,,,
2014-06-01,36,38,35,,,
2014-06-02,41,49,35,,,
2014-06-03,46,57,36,,,
2014-06-04,52,61,41,,,
2014-06-05,52,59,46,,,
2014-06-06,51,58,45,,,
2014-06-07,60,69,46,,,
2014-06-08,59,72,49,,,
2014-06-09,55,64,48,,,
2014-06-10,52,57,47,,,
2014-06-11,51,56,46,,,
2014-06-13,61,64,59,,,
2014-06-15,62,64,60,,,
2014-06-16,66,68,64,,,
2014-06-17,68,72,60,,,
2014-06-18,54,60,43,,,
2014-06-19,42,45,40,,,
2014-06-20,56,68,35,,,
2014-06-21,52,55,46,,,
2014-06-22,58,69,44,,,
2014-06-23,60,73,50,,,
2014-06-24,62,71,49,,,
2014-06-25,56,65,48,,,
2014-06-26,49,53,45,,,
2014-06-27,52,62,45,,,
2014-06-28,55,61,45,,,
2014-06-29,64,73,50,,,
2014-06-30,66,79,54,,,
2014-07-01,57,62,51,,,
2014-07-02,60,68,50,,,
2014-07-03,56,63,49,,,
2014-07-04,62,72,51,,,
2014-07-05,65,75,54,,,
2014-07-06,67,76,53,,,
2014-07-07,66,78,56,,,
2014-07-08,57,65,47,,,
2014-07-09,51,60,43,,,
2014-07-10,60,71,45,,,
2014-07-11,58,68,51,,,
2014-07-12,61,69,50,,,
2014-07-13,60,67,50,,,
2014-07-14,50,58,45,,,
2014-07-15,49,57,45,,,
2014-07-16,52,59,48,,,
2014-07-17,49,53,48,,,
2014-07-18,57,63,49,,,
2014-07-19,50,54,44,,,
2014-07-20,50,58,42,,,
2014-07-21,48,54,42,,,
2014-07-22,56,56,55,,,
2014-07-23,59,59,,,,
2014-07-24,49,52,46,,,
2014-07-25,42,47,36,,,
2014-07-26,44,53,34,,,
2014-07-27,45,53,38,,,
2014-07-28,47,55,41,,,
2014-07-29,49,59,40,,,
2014-07-30,50,59,38,,,
2014-07-31,54,64,43,,,
2014-08-01,52,55,49,,,
2014-08-02,54,61,45,,,
2014-08-03,56,67,43,,,
2014-08-04,51,62,43,,,
2014-08-05,46,51,40,,,
2014-08-06,50,55,44,,,
2014-08-07,52,63,45,,,
2014-08-08,53,59,45,,,
2014-08-09,57,63,46,,,
2014-08-10,54,63,46,,,
2014-08-11,58,67,48,,,
2014-08-12,51,54,49,,,
2014-08-13,53,63,47,,,
2014-08-14,56,68,44,,,
2014-08-15,52,58,44,,,
2014-08-16,56,64,48,,,
2014-08-17,60,71,49,,,
2014-08-18,51,55,48,,,
2014-08-19,50,59,46,,,
2014-08-20,51,59,43,,,
2014-08-21,50,56,46,,,
2014-08-22,49,56,43,,,
2014-08-23,49,57,42,,,
2014-08-24,49,59,40,,,
2014-08-25,46,57,34,,,
2014-08-26,46,49,43,,,
2014-08-27,45,51,40,,,
2014-08-28,50,60,41,,,
2014-08-29,45,50,36,,,
2014-08-30,37,45,30,,,
2014-08-31,38,46,34,,,
2014-09-01,38,47,30,,,
2014-09-02,37,41,31,,,
2014-09-03,33,39,28,,,
2014-09-04,33,44,24,,,
2014-09-05,34,44,23,,,
2014-09-06,35,47,22,,,
2014-09-07,40,54,26,,,
2014-09-08,46,59,31,,,
2014-09-09,48,56,40,,,
2014-09-10,46,49,42,,,
2014-09-11,47,53,40,,,
2014-09-12,48,63,34,,,
2014-09-13,49,60,39,,,
2014-09-14,46,52,41,,,
2014-09-15,47,60,38,,,
2014-09-16,45,50,41,,,
2014-09-17,46,57,34,,,
2014-09-18,40,55,31,,,
2014-09-19,41,52,33,,,
2014-09-20,41,44,36,,,
2014-09-21,39,43,36,,,
2014-09-22,31,35,28,,,
2014-09-23,31,32,30,,,
2014-09-24,24,29,19,,,
2014-09-25,31,35,27,,,
2014-09-26,30,38,23,,,
2014-09-27,30,40,23,,,
2014-09-28,30,41,19,,,
2014-09-29,27,29,23,,,
2014-09-30,27,29,25,,,
2014-10-01,28,29,27,,,
2014-10-02,30,32,27,,,
2014-10-03,28,30,,,,
2014-10-04,23,,23,,,
2014-10-05,24,27,22,,,
2014-10-06,23,25,21,,,
2014-10-07,18,20,15,,,
2014-10-08,17,21,14,,,
2014-10-09,16,,14,,,
2014-10-10,19,19,,,,
2014-10-11,22,24,19,,,
2014-10-13,18,,18,,,
2014-10-14,22,23,,,,
2014-10-15,19,,18,,,
2014-10-16,24,26,,,,
2014-10-17,22,22,22,,,
2014-10-18,21,21,20,,,
2014-10-19,21,23,19,,,
2014-10-20,20,23,19,,,
2014-10-21,20,22,19,,,
2014-10-22,15,21,5,,,
2014-10-23,9,13,4,,,
2014-10-24,12,,9,,,
2014-10-25,16,17,,,,
2014-10-26,12,18,8,,,
2014-10-27,16,27,10,,,
2014-10-28,15,24,5,,,
2014-10-29,3,9,-3,,,
2014-10-30,11,13,9,,,
2014-10-31,8,10,0,,,
2014-11-01,1,5,-3,,,
2014-11-02,2,4,0,,,
2014-11-03,-3,1,-8,,,
2014-11-05,-4,,-9,,,
2014-11-06,4,7,,,,
2014-11-07,-3,,-6,,,
2014-11-08,16,20,,,,
2014-11-09,22,31,16,,,
2014-11-10,27,31,21,,,
2014-11-11,17,,15,,,
2014-11-12,33,36,,,,
2014-11-13,32,37,28,,,
2014-11-14,30,36,24,,,
2014-11-15,19,25,16,,,
2014-11-16,18,25,13,,,
2014-11-17,17,21,14,,,
2014-11-18,9,,3,,,
2014-11-19,22,26,,,,
2014-11-21,1,3,-1,,,
2014-11-22,-5,-2,-9,,,
2014-11-23,-9,-5,-14,,,
2014-11-24,2,9,-12,,,
2014-11-25,4,9,-5,,,
2014-11-26,-7,0,-13,,,
2014-11-27,-2,0,-4,,,
2014-11-28,-3,2,-5,,,
2014-11-29,-3,-1,-6,,,
2014-11-30,-1,6,-5,,,
2014-12-01,8,10,,,,
2014-12-02,-7,,-9,,,
2014-12-03,0,3,-3,,,
2014-12-04,3,10,-5,,,
2014-12-05,-9,-6,-12,,,
2014-12-06,-7,-5,-11,,,
2014-12-07,-16,,-18,,,
2014-12-08,-6,-2,,,,
2014-12-09,-7,-5,-8,,,
2014-12-10,-4,-2,-8,,,
2014-12-11,-5,-4,-7,,,
2014-12-12,-11,-7,-13,,,
2014-12-13,2,15,-10,,,
2014-12-14,6,17,-1,,,
2014-12-15,-4,2,-6,,,
2014-12-16,-1,2,-4,,,
2014-12-17,3,9,0,,,
2014-12-18,5,10,-4,,,
2014-12-19,-8,-4,-10,,,
2014-12-20,-12,-8,-15,,,
2014-12-21,-15,,-17,,,
2014-12-22,1,6,,,,
2014-12-23,-2,2,-4,,,
2014-12-29,16,17,14,,,
2014-12-30,16,21,9,,,
2014-12-31,10,20,1,,,
2015-01-01,-7,1,-12,,,
2015-01-02,-6,1,-13,,,
2015-01-03,3,7,-1,,,
2015-01-04,5,6,,,,
2015-01-05,-4,,-4,,,
2015-01-06,-6,-3,-8,,,
2015-01-07,-6,1,-14,,,
2015-01-08,-11,3,-18,,,
2015-01-09,-1,6,-7,,,
2015-01-11,10,10,9,,,
2015-01-12,2,13,-9,,,
2015-01-13,-11,-6,-13,,,
2015-01-14,-12,0,-16,,,
2015-01-15,1,4,-2,,,
2015-01-16,0,4,-6,,,
2015-01-17,-1,15,-8,,,
2015-01-18,6,10,4,,,
2015-01-19,8,15,-5,,,
2015-02-02,-5,-2,,,,
2015-02-03,-10,,-10,,,
2015-02-06,-25,-22,-28,,,
2015-02-07,-31,-25,-34,,,
2015-02-08,-26,-19,-30,,,
2015-02-09,-27,-22,-32,,,
2015-02-10,-28,-22,-34,,,
2015-02-11,-13,-5,-25,,,
2015-02-12,-14,-8,-18,,,
2015-02-13,-10,-5,-17,,,
2015-02-14,-9,-8,-11,,,
2015-02-15,-5,-1,-8,,,
2015-02-18,18,20,17,,,
2015-02-19,19,24,17,,,
2015-02-20,20,26,17,,,
2015-02-22,16,29,8,,,
2015-02-23,15,22,8,,,
2015-02-24,18,22,16,,,
2015-02-25,19,22,12,,,
2015-02-26,16,17,15,,,
2015-02-27,20,22,17,,,
2015-02-28,20,24,17,,,
2015-03-17,27,27,27,,,
2015-03-18,26,29,23,,,
2015-03-19,29,33,22,,,
2015-03-20,24,33,16,,,
2015-03-21,14,27,2,,,
2015-03-22,18,29,8,,,
2015-03-23,13,28,-3,,,
2015-03-24,13,29,-1,,,
2015-03-25,25,39,5,,,
2015-03-26,26,38,9,,,
2015-03-27,33,39,27,,,
2015-03-28,28,43,10,,,
2015-03-29,13,26,4,,,
2015-03-30,14,27,4,,,
2015-03-31,15,28,5,,,
2015-04-01,18,33,4,,,
2015-04-02,24,42,11,,,
2015-04-03,13,22,8,,,
2015-04-04,13,19,7,,,
2015-04-05,13,25,4,,,
2015-04-06,11,24,-1,,,
2015-04-07,16,29,-3,,,
2015-04-08,33,44,21,,,
2015-04-09,32,43,16,,,
2015-04-10,18,26,8,,,
2015-04-11,17,31,7,,,
2015-04-12,22,35,8,,,
2015-04-13,25,35,14,,,
2015-04-14,23,37,11,,,
2015-04-15,24,39,8,,,
2015-04-16,26,44,10,,,
2015-04-17,26,46,9,,,
2015-04-18,33,46,15,,,
2015-04-19,40,50,26,,,
2015-04-20,38,50,31,,,
2015-04-21,29,32,23,,,
2015-04-22,32,41,22,,,
2015-04-23,35,44,24,,,
2015-04-24,36,46,27,,,
2015-04-25,37,49,26,,,
2015-04-26,39,49,25,,,
2015-04-27,36,44,26,,,
2015-04-28,28,32,24,,,
2015-04-29,28,35,20,,,
2015-04-30,27,35,18,,,
2015-05-01,30,39,21,,,
2015-05-02,36,46,22,,,
2015-05-03,38,47,27,,,
2015-05-04,38,48,30,,,
2015-05-05,35,44,23,,,
2015-05-06,37,49,19,,,
2015-05-07,44,51,32,,,
2015-05-08,50,61,35,,,
2015-05-09,54,66,42,,,
2015-05-10,50,60,41,,,
2015-05-11,43,47,39,,,
2015-05-12,47,54,38,,,
2015-05-13,49,58,38,,,
2015-05-14,49,64,33,,,
2015-05-15,46,55,31,,,
2015-05-16,55,67,35,,,
2015-05-17,63,74,47,,,
2015-05-18,68,78,53,,,
2015-05-19,67,77,57,,,
2015-05-20,66,76,53,,,
2015-05-21,68,76,56,,,
2015-05-22,63,73,45,,,
2015-05-23,61,77,38,,,
2015-05-24,68,79,50,,,
2015-05-25,59,66,51,,,
2015-05-26,57,66,46,,,
2015-05-27,60,70,44,,,
2015-05-28,63,76,50,,,
2015-05-29,49,57,37,,,
2015-05-30,40,49,32,,,
2015-05-31,38,47,25,,,
2015-06-01,34,43,23,,,
2015-06-02,37,47,24,,,
2015-06-03,33,41,27,,,
2015-06-04,45,57,28,,,
2015-06-05,46,58,39,,,
2015-06-06,48,55,42,,,
2015-06-07,53,62,42,,,
2015-06-08,51,59,42,,,
2015-06-09,53,61,40,,,
2015-06-10,54,61,46,,,
2015-06-11,49,56,43,,,
2015-06-12,45,52,38,,,
2015-06-13,53,62,41,,,
2015-06-14,59,67,49,,,
2015-06-15,68,78,54,,,
2015-06-16,53,60,45,,,
2015-06-17,54,61,44,,,
2015-06-18,63,74,46,,,
2015-06-19,62,74,47,,,
2015-06-20,63,76,50,,,
2015-06-21,63,75,53,,,
2015-06-22,67,79,56,,,
2015-06-23,67,77,57,,,
2015-06-24,67,75,58,,,
2015-06-25,63,70,57,,,
2015-06-26,61,67,54,,,
2015-06-27,53,59,47,,,
2015-06-28,49,58,44,,,
2015-06-29,58,67,47,,,
2015-06-30,63,73,53,,,
2015-07-01,61,72,52,,,
2015-07-02,54,61,49,,,
2015-07-03,54,63,47,,,
2015-07-04,62,71,50,,,
2015-07-05,60,72,43,,,
2015-07-06,69,81,52,,,
2015-07-07,61,77,42,,,
2015-07-08,45,55,38,,,
2015-07-09,51,62,37,,,
2015-07-10,53,64,38,,,
2015-07-11,56,66,39,,,
2015-07-12,57,67,48,,,
2015-07-13,58,68,46,,,
2015-07-14,60,68,50,,,
2015-07-15,58,69,53,,,
2015-07-16,63,71,52,,,
2015-07-17,56,66,49,,,
2015-07-18,53,62,48,,,
2015-07-19,50,58,47,,,
2015-07-20,51,58,47,,,
2015-07-21,51,61,43,,,
2015-07-22,55,64,44,,,
2015-07-23,58,67,47,,,
2015-07-24,55,69,43,,,
2015-07-25,56,67,46,,,
2015-07-26,51,62,45,,,
2015-07-27,50,58,42,,,
2015-07-28,51,63,40,,,
2015-07-29,50,57,43,,,
2015-07-30,50,60,40,,,
2015-07-31,53,61,48,,,
2015-08-01,49,52,45,,,
2015-08-02,49,53,45,,,
2015-08-03,54,59,50,,,
2015-08-04,63,73,52,,,
2015-08-05,52,67,36,,,
2015-08-06,38,45,32,,,
2015-08-07,48,60,32,,,
2015-08-08,57,68,44,,,
2015-08-09,61,73,50,,,
2015-08-10,50,56,42,,,
2015-08-11,43,49,38,,,
2015-08-12,44,51,39,,,
2015-08-13,45,49,41,,,
2015-08-14,49,53,45,,,
2015-08-15,56,67,45,,,
2015-08-16,49,58,42,,,
2015-08-17,50,61,43,,,
2015-08-18,44,54,33,,,
2015-08-19,41,50,31,,,
2015-08-20,44,50,42,,,
2015-08-21,50,59,41,,,
2015-08-22,51,61,39,,,
2015-08-23,46,50,42,,,
2015-08-24,42,46,38,,,
2015-08-25,47,53,42,,,
2015-08-26,48,50,45,,,
2015-08-27,41,45,32,,,
2015-08-28,34,40,31,,,
2015-08-29,35,41,29,,,
2015-08-30,33,38,25,,,
2015-08-31,35,39,32,,,
2015-09-01,36,43,31,,,
2015-09-02,44,54,36,,,
2015-09-03,42,55,31,,,
2015-09-04,39,51,29,,,
2015-09-05,41,52,30,,,
2015-09-06,45,57,33,,,
2015-09-07,49,58,39,,,
2015-09-08,47,54,41,,,
2015-09-09,38,46,32,,,
2015-09-10,35,39,31,,,
2015-09-11,41,52,30,,,
2015-09-12,39,50,30,,,
2015-09-13,33,36,29,,,
2015-09-14,36,39,34,,,
2015-09-15,35,38,32,,,
2015-09-16,33,41,29,,,
2015-09-17,33,38,28,,,
2015-09-18,29,32,26,,,
2015-09-19,25,28,22,,,
2015-09-20,24,29,21,,,
2015-09-21,24,28,20,,,
2015-09-22,25,30,22,,,
2015-09-23,23,28,17,,,
2015-09-24,22,32,13,,,
2015-09-25,26,29,22,,,
2015-09-26,26,32,23,,,
2015-09-27,27,33,21,,,
2015-09-28,37,40,32,,,
2015-09-29,34,37,,,,
2015-09-30,23,,,,,
2015-10-01,20,,19,,,
2015-10-04,33,33,32,,,
2015-10-05,34,35,33,,,
2015-10-06,29,33,22,,,
2015-10-07,19,25,15,,,
2015-10-08,20,27,15,,,
2015-10-09,21,26,16,,,
2015-10-10,17,22,15,,,
2015-10-11,15,24,10,,,
2015-10-12,15,26,7,,,
2015-10-13,21,28,16,,,
2015-10-14,27,31,22,,,
2015-10-15,27,40,15,,,
2015-10-16,24,29,16,,,
2015-10-17,25,27,24,,,
2015-10-18,27,36,22,,,
2015-10-19,21,25,17,,,
2015-10-20,22,26,19,,,
2015-10-21,20,26,18,,,
2015-10-22,18,24,15,,,
2015-10-23,18,20,16,,,
2015-10-24,11,17,8,,,
2015-10-25,21,25,11,,,
2015-10-26,25,31,17,,,
2015-10-27,17,18,15,,,
2015-10-28,17,19,15,,,
2015-10-29,14,18,11,,,
2015-10-30,10,13,7,,,
2015-10-31,8,12,4,,,
2015-11-01,8,13,4,,,
2015-11-02,18,23,12,,,
2015-11-03,20,23,15,,,
2015-11-04,17,19,15,,,
2015-11-05,14,19,9,,,
2015-11-06,15,17,10,,,
2015-11-07,9,11,8,,,
2015-11-08,9,15,3,,,
2015-11-09,15,20,5,,,
2015-11-10,14,18,10,,,
2015-11-11,12,13,,,,
2015-11-12,3,,1,,,
2015-12-02,-3,-3,-3,,,
2015-12-09,-18,,-18,,,
2015-12-10,-12,-10,,,,
2015-12-11,-13,-11,-15,,,
2015-12-12,-15,-13,-16,,,
2015-12-13,-12,-9,-14,,,
2015-12-14,-9,0,-15,,,
2015-12-15,6,12,0,,,
2015-12-16,10,,3,,,
2015-12-17,5,,-9,,,
2015-12-18,3,10,-2,,,
2015-12-19,11,14,1,,,
2015-12-20,-1,0,-3,,,
2015-12-21,-2,-1,-6,,,
2015-12-22,-7,-6,-10,,,
2015-12-23,-7,-6,-9,,,
2015-12-24,-14,-7,-17,,,
2015-12-25,-21,-16,-27,,,
2015-12-26,-22,,-25,,,
2015-12-27,-3,7,,,,
2015-12-28,11,18,8,,,
2015-12-29,19,,18,,,
2015-12-30,25,26,,,,
2015-12-31,30,32,27,,,
2016-01-01,22,26,18,,,
2016-01-02,26,30,19,,,
2016-01-03,25,28,20,,,
2016-01-04,17,22,11,,,
2016-01-05,17,23,14,,,
2016-01-06,17,20,13,,,
2016-01-07,4,16,-5,,,
2016-01-08,-2,2,-5,,,
2016-01-09,0,4,-4,,,
2016-01-10,-9,-2,-14,,,
2016-01-11,-7,1,-15,,,
2016-01-12,-5,1,-9,,,
2016-01-13,-14,-9,-17,,,
2016-01-14,0,9,-14,,,
2016-01-15,-1,6,-6,,,
2016-01-16,-1,3,-5,,,
2016-01-17,-9,-5,-13,,,
2016-01-18,-3,,-16,,,
2016-01-19,-8,-4,-17,,,
2016-01-20,-10,-6,-15,,,
2016-01-21,-17,-12,-20,,,
2016-01-22,-12,-9,-16,,,
2016-01-23,-10,-7,-14,,,
2016-01-24,-7,6,-14,,,
2016-01-25,9,15,4,,,
2016-01-26,2,4,0,,,
2016-02-04,-2,5,-6,,,
2016-02-05,-5,-2,-10,,,
2016-02-06,-7,7,-12,,,
2016-02-07,-3,7,-12,,,
2016-02-08,-9,-1,-13,,,
2016-02-09,0,13,-8,,,
2016-02-10,-6,-1,-12,,,
2016-02-11,1,4,-1,,,
2016-02-12,0,4,-3,,,
2016-02-13,4,6,2,,,
2016-02-14,3,5,1,,,
2016-02-15,-3,5,-15,,,
2016-02-16,-12,2,-18,,,
2016-02-17,-12,-3,-21,,,
2016-02-18,-13,-3,-18,,,
2016-02-19,-10,0,-20,,,
2016-02-20,2,10,-7,,,
2016-02-21,4,11,-4,,,
2016-02-22,22,33,1,,,
2016-02-23,23,31,19,,,
2016-02-24,18,27,13,,,
2016-02-25,17,27,8,,,
2016-02-26,18,26,11,,,
2016-02-27,9,17,-1,,,
2016-02-28,8,19,-3,,,
2016-02-29,18,28,5,,,
2016-03-01,16,24,11,,,
2016-03-02,15,28,8,,,
2016-03-03,5,11,-1,,,
2016-03-04,4,8,1,,,
2016-03-05,2,7,-2,,,
2016-03-06,1,6,-2,,,
2016-03-07,0,7,-6,,,
2016-03-08,2,10,-3,,,
2016-03-09,0,8,-6,,,
2016-03-10,4,12,-1,,,
2016-03-11,3,13,-2,,,
2016-03-12,3,8,-2,,,
2016-03-13,2,10,-4,,,
2016-03-14,-1,5,-8,,,
2016-03-15,1,9,-5,,,
2016-03-16,-1,6,-8,,,
2016-03-17,3,8,-3,,,
2016-03-18,-6,-2,-13,,,
2016-03-19,-2,3,-10,,,
2016-03-20,8,17,0,,,
2016-03-21,9,21,-1,,,
2016-03-22,12,25,1,,,
2016-03-23,18,34,3,,,
2016-03-24,25,35,16,,,
2016-03-25,33,41,24,,,
2016-03-26,32,37,28,,,
2016-03-27,31,37,26,,,
2016-03-28,26,37,8,,,
2016-03-29,13,24,4,,,
2016-03-30,16,21,10,,,
2016-03-31,5,19,1,,,
2016-04-01,3,8,1,,,
2016-04-02,7,17,-3,,,
2016-04-03,14,23,2,,,
2016-04-04,8,19,0,,,
2016-04-05,15,26,3,,,
2016-04-06,18,36,0,,,
2016-04-07,17,29,5,,,
2016-04-08,20,26,15,,,
2016-04-09,22,36,7,,,
2016-04-10,25,37,11,,,
2016-04-11,22,27,17,,,
2016-04-12,19,26,12,,,
2016-04-13,15,25,5,,,
